,prob
20030,0.009507905350487195
20031,0.00987531309392588
20032,0.011412951614028676
20033,0.014613064798469709
20034,0.014418574364247653
20035,0.03311756795422961
20036,0.0475379565503836
20037,0.010155324010617285
20038,0.01309544434435595
20039,0.03704708050431688
20040,0.016891438477359796
20041,0.037703288155315234
20042,0.03039253176401186
20043,0.053882294012931015
20044,0.012458019736531696
20045,0.013092482843676295
20046,0.010391379500611768
20047,0.05030109663358963
20048,0.9593644629905981
20049,0.05692587753529831
20050,0.02009229689800476
20051,0.037703288155315234
20052,0.007332775412870938
20053,0.015947407594645798
20054,0.031555413512709664
20055,0.011025890441381041
20056,0.03281973869837683
20057,0.010391379500611768
20058,0.011025890441381041
20059,0.010003221640067762
20060,0.007647358609211952
20061,0.010391379500611768
20062,0.0915640465531612
20063,0.017091373988782875
20064,0.06344295419236119
20065,0.009222592389305704
20066,0.012023923487080344
20067,0.011411777628329471
20068,0.010861086197915313
20069,0.013676848948845948
20070,0.029099326246234437
20071,0.030829375880420257
20072,0.012003094461235072
20073,0.036804821866320434
20074,0.010650376466472251
20075,0.017745837760909718
20076,0.05264602161054795
20077,0.01635142279231704
20078,0.018224310319243844
20079,0.008311426079608532
20080,0.014623437506348818
20081,0.04521160534180304
20082,0.014064583982395979
20083,0.014639113864594615
20084,0.010126969193096488
20085,0.012093421336754876
20086,0.017438278086112098
20087,0.015648219163213118
20088,0.015885649579368992
20089,0.02113395208247202
20090,0.033702767446367535
20091,0.013726998237631849
20092,0.012301051325152705
20093,0.010547850945217452
20094,0.053049805982327065
20095,0.012310660665730352
20096,0.010731780634077726
20097,0.015313956831765375
20098,0.008311426079608532
20099,0.01462476862369204
20100,0.00987531309392588
20101,0.0173011532291057
20102,0.009757303598258351
20103,0.02905495729323774
20104,0.04079416091374473
20105,0.04115360064786084
20106,0.014644797340281648
20107,0.014991510768619638
20108,0.01645672816969247
20109,0.01645672816969247
20110,0.036210155207665004
20111,0.04016800955488305
20112,0.016891438477359796
20113,0.016571642635769608
20114,0.053882294012931015
20115,0.02885027610832464
20116,0.053882294012931015
20117,0.01170632847258117
20118,0.029543720163784988
20119,0.016855147945568732
20120,0.009757303598258351
20121,0.015313956831765375
20122,0.009965063027495532
20123,0.014401720876186196
20124,0.009757303598258351
20125,0.016903337287187174
20126,0.016427631046587426
20127,0.009460623091691852
20128,0.00882446168062515
20129,0.034499921155090034
20130,0.012416499494989046
20131,0.022065084176286547
20132,0.01645672816969247
20133,0.01635142279231704
20134,0.01645672816969247
20135,0.034754668960607187
20136,0.009960397885396556
20137,0.02771581821136933
20138,0.014929350029183391
20139,0.014991510768619638
20140,0.007647358609211952
20141,0.04831797524094021
20142,0.012416499494989046
20143,0.010391379500611768
20144,0.014991510768619638
20145,0.012458019736531696
20146,0.04523264287634505
20147,0.009222592389305704
20148,0.012301051325152705
20149,0.014075721353610748
20150,0.016492547742703652
20151,0.011412951614028676
20152,0.036210155207665004
20153,0.053882294012931015
20154,0.011411777628329471
20155,0.011211618293292692
20156,0.056165395446884994
20157,0.016492547742703652
20158,0.010380542669660077
20159,0.016492547742703652
20160,0.006273317120828495
20161,0.03926637853523561
20162,0.00711725956942448
20163,0.010380542669660077
20164,0.010247211265383421
20165,0.010380542669660077
20166,0.0117231532502392
20167,0.011412951614028676
20168,0.03266718685824251
20169,0.016891438477359796
20170,0.03704708050431688
20171,0.053882294012931015
20172,0.02966480370538164
20173,0.02966480370538164
20174,0.01838887919698049
20175,0.010391379500611768
20176,0.015009495399374871
20177,0.010391379500611768
20178,0.007218118839972604
20179,0.009446469831844056
20180,0.0725892623435651
20181,0.09883970113892514
20182,0.010731780634077726
20183,0.018588731310720304
20184,0.053882294012931015
20185,0.030080575620778982
20186,0.014157732004940138
20187,0.009965063027495532
20188,0.010139053682925062
20189,0.03704708050431688
20190,0.012310660665730352
20191,0.010731780634077726
20192,0.016903337287187174
20193,0.03704708050431688
20194,0.016903337287187174
20195,0.009572350811227369
20196,0.00980353364249071
20197,0.014157732004940138
20198,0.008586205955091191
20199,0.014157732004940138
20200,0.014157732004940138
20201,0.037703288155315234
20202,0.007443054152453755
20203,0.02412322942376268
20204,0.060866524578715026
20205,0.02412322942376268
20206,0.01074043893602222
20207,0.03292965938316035
20208,0.010056073044483943
20209,0.008926250180491025
20210,0.008595251320942545
20211,0.014075721353610748
20212,0.015313956831765375
20213,0.022065084176286547
20214,0.014991510768619638
20215,0.012262271092561445
20216,0.011211454276829786
20217,0.00880529249264593
20218,0.043979537787585184
20219,0.033710423371811
20220,0.013649727878558787
20221,0.04832765327071644
20222,0.008332171770556002
20223,0.035747013841344745
20224,0.012301051325152705
20225,0.013676848948845948
20226,0.009460623091691852
20227,0.015369203218293168
20228,0.016903337287187174
20229,0.014255792276815716
20230,0.010823206149656098
20231,0.008796829632578603
20232,0.032049224544046316
20233,0.014255792276815716
20234,0.010247211265383421
20235,0.011968200240442088
20236,0.011603540982850168
20237,0.008548203997686412
20238,0.00980353364249071
20239,0.010547850945217452
20240,0.015009495399374871
20241,0.040142683983401664
20242,0.01462476862369204
20243,0.03281973869837683
20244,0.008595251320942545
20245,0.007723706746057941
20246,0.011738458142599823
20247,0.011970802790172385
20248,0.009574208221021636
20249,0.00860291651360307
20250,0.008311426079608532
20251,0.00903682635787178
20252,0.015369203218293168
20253,0.01138914169690472
20254,0.029798506930185775
20255,0.031555413512709664
20256,0.04909625350987185
20257,0.037703288155315234
20258,0.030829375880420257
20259,0.013649727878558787
20260,0.020191044780646362
20261,0.009222592389305704
20262,0.008595251320942545
20263,0.0117231532502392
20264,0.016891438477359796
20265,0.011603540982850168
20266,0.03704708050431688
20267,0.046375654209430864
20268,0.054230863644416816
20269,0.014255792276815716
20270,0.008311426079608532
20271,0.03039253176401186
20272,0.05555292115222624
20273,0.02471642502351481
20274,0.01468743204353114
20275,0.015009495399374871
20276,0.029521738687692207
20277,0.010155324010617285
20278,0.01468743204353114
20279,0.016154447700686532
20280,0.008327354078394867
20281,0.03181152688974305
20282,0.03778342275604305
20283,0.05876028609589307
20284,0.9822268474522248
20285,0.012023923487080344
20286,0.010861086197915313
20287,0.014623437506348818
20288,0.01462476862369204
20289,0.019681666340188413
20290,0.04940885353495757
20291,0.008595251320942545
20292,0.012416499494989046
20293,0.016014856597257984
20294,0.011412951614028676
20295,0.05250761776414894
20296,0.011211618293292692
20297,0.008595251320942545
20298,0.04532552681138656
20299,0.01170632847258117
20300,0.011603540982850168
20301,0.008327354078394867
20302,0.008327354078394867
20303,0.015769861527565432
20304,0.037703288155315234
20305,0.016891438477359796
20306,0.011412951614028676
20307,0.009460623091691852
20308,0.013676848948845948
20309,0.00980353364249071
20310,0.04701586643272538
20311,0.012301051325152705
20312,0.007332775412870938
20313,0.012462836063969777
20314,0.007647358609211952
20315,0.053882294012931015
20316,0.03217153610940834
20317,0.016891438477359796
20318,0.016903337287187174
20319,0.05692587753529831
20320,0.017438278086112098
20321,0.03181152688974305
20322,0.01645672816969247
20323,0.03181152688974305
20324,0.016571642635769608
20325,0.011500653233374195
20326,0.037703288155315234
20327,0.020283161590939115
20328,0.011025890441381041
20329,0.011025890441381041
20330,0.008595251320942545
20331,0.016490298502081658
20332,0.010380542669660077
20333,0.008796829632578603
20334,0.00882446168062515
20335,0.05264602161054795
20336,0.016891438477359796
20337,0.012310660665730352
20338,0.023749132997034426
20339,0.016490298502081658
20340,0.04422797943620991
20341,0.03884416520551913
20342,0.05264602161054795
20343,0.017745837760909718
20344,0.008332171770556002
20345,0.03380057935990928
20346,0.021528429331288814
20347,0.012301051325152705
20348,0.02356937479367164
20349,0.008644759702659086
20350,0.011738458142599823
20351,0.017745837760909718
20352,0.07485035482196464
20353,0.00711725956942448
20354,0.014255792276815716
20355,0.011025890441381041
20356,0.007332775412870938
20357,0.023331933459226017
20358,0.007647358609211952
20359,0.012310660665730352
20360,0.01170632847258117
20361,0.053882294012931015
20362,0.03704708050431688
20363,0.012733600441298235
20364,0.014075721353610748
20365,0.014401720876186196
20366,0.04523264287634505
20367,0.016891438477359796
20368,0.014401720876186196
20369,0.022065084176286547
20370,0.01129184853545378
20371,0.019681666340188413
20372,0.012416499494989046
20373,0.009222592389305704
20374,0.007332775412870938
20375,0.01462476862369204
20376,0.012301051325152705
20377,0.04704496359964976
20378,0.05250761776414894
20379,0.0550127069455285
20380,0.06070884302449904
20381,0.07081436300401456
20382,0.02356937479367164
20383,0.02356937479367164
20384,0.013342790465060287
20385,0.01109400317783285
20386,0.04420714218839634
20387,0.009210424880243385
20388,0.015944315545919185
20389,0.012458019736531696
20390,0.05092833422660546
20391,0.015769861527565432
20392,0.03550131935526802
20393,0.008353871553232573
20394,0.009507905350487195
20395,0.036804821866320434
20396,0.007332775412870938
20397,0.04831797524094021
20398,0.030829375880420257
20399,0.022263471324322333
20400,0.032049224544046316
20401,0.015694899882552286
20402,0.015369203218293168
20403,0.014991510768619638
20404,0.02159527984322967
20405,0.02159527984322967
20406,0.04523264287634505
20407,0.014075721353610748
20408,0.04523264287634505
20409,0.014075721353610748
20410,0.054230863644416816
20411,0.054230863644416816
20412,0.015947407594645798
20413,0.0529467919740641
20414,0.022065084176286547
20415,0.03704708050431688
20416,0.009757303598258351
20417,0.014157732004940138
20418,0.009675111671863877
20419,0.025188255699885902
20420,0.011500653233374195
20421,0.029429492485816843
20422,0.0117231532502392
20423,0.012462836063969777
20424,0.015313956831765375
20425,0.034754668960607187
20426,0.03884416520551913
20427,0.012310660665730352
20428,0.016891438477359796
20429,0.0151038806124944
20430,0.010731780634077726
20431,0.016891438477359796
20432,0.037703288155315234
20433,0.016571642635769608
20434,0.0529467919740641
20435,0.016903337287187174
20436,0.054230863644416816
20437,0.011303337788213077
20438,0.021529725736025514
20439,0.02471642502351481
20440,0.013613480892513704
20441,0.0290433778151179
20442,0.013793076341942092
20443,0.013092482843676295
20444,0.029099326246234437
20445,0.008926250180491025
20446,0.017745837760909718
20447,0.015180481713884541
20448,0.033659338142468416
20449,0.025143511239801877
20450,0.037038349691992316
20451,0.00851665558687787
20452,0.010596089333904504
20453,0.012416499494989046
20454,0.04831797524094021
20455,0.013649727878558787
20456,0.01884826771880914
20457,0.012416499494989046
20458,0.010659745664009212
20459,0.012733600441298235
20460,0.0444319066788203
20461,0.9816518811015038
20462,0.012901750950089023
20463,0.016903337287187174
20464,0.0072984536929401825
20465,0.014255792276815716
20466,0.0151946180645053
20467,0.014255792276815716
20468,0.00987531309392588
20469,0.014255792276815716
20470,0.014255792276815716
20471,0.03010279409209377
20472,0.007332775412870938
20473,0.035817118880482786
20474,0.008644759702659086
20475,0.010391379500611768
20476,0.008075210182879903
20477,0.011603540982850168
20478,0.008644759702659086
20479,0.03100372364796045
20480,0.0132352756471338
20481,0.010139053682925062
20482,0.010650376466472251
20483,0.010880339472062387
20484,0.009037765148280072
20485,0.01207587877080628
20486,0.011119725956269378
20487,0.011970802790172385
20488,0.010247211265383421
20489,0.04016800955488305
20490,0.0117231532502392
20491,0.017978972198274573
20492,0.04241786283989028
20493,0.012462836063969777
20494,0.016081587486112617
20495,0.009460623091691852
20496,0.013342790465060287
20497,0.010861086197915313
20498,0.019681666340188413
20499,0.0117231532502392
20500,0.014014545905400829
20501,0.016081587486112617
20502,0.012707782745437244
20503,0.011970802790172385
20504,0.012023923487080344
20505,0.03301988322110642
20506,0.006926236795228224
20507,0.008548203997686412
20508,0.01005249504931539
20509,0.012517982171810157
20510,0.0117231532502392
20511,0.016903337287187174
20512,0.04611137527942487
20513,0.013613480892513704
20514,0.04563759617863464
20515,0.03181152688974305
20516,0.009446469831844056
20517,0.0111708180781604
20518,0.00980353364249071
20519,0.030410538518487695
20520,0.009749751026113595
20521,0.010126969193096488
20522,0.023331933459226017
20523,0.008595251320942545
20524,0.010380542669660077
20525,0.04323368381765432
20526,0.011968200240442088
20527,0.010731780634077726
20528,0.010380542669660077
20529,0.011025890441381041
20530,0.9843765588933978
20531,0.008595251320942545
20532,0.01230521418971671
20533,0.0947022467706146
20534,0.021127582030145663
20535,0.010415873098829536
20536,0.013342790465060287
20537,0.053049805982327065
20538,0.014991510768619638
20539,0.010861086197915313
20540,0.04701586643272538
20541,0.036210155207665004
20542,0.009817662197509713
20543,0.016699437350583702
20544,0.016891438477359796
20545,0.015009495399374871
20546,0.01732447585217776
20547,0.010731780634077726
20548,0.015498672959313254
20549,0.010391379500611768
20550,0.02471642502351481
20551,0.016492547742703652
20552,0.051683152005693164
20553,0.01468743204353114
20554,0.020111083127009526
20555,0.010155324010617285
20556,0.03561701532814485
20557,0.033702767446367535
20558,0.05704742550563334
20559,0.017718992174517754
20560,0.014374348411170829
20561,0.037889270383985686
20562,0.016823311431909342
20563,0.012980840582440305
20564,0.03704708050431688
20565,0.010391379500611768
20566,0.04422797943620991
20567,0.022065084176286547
20568,0.013077845050853706
20569,0.0117231532502392
20570,0.011053039504279844
20571,0.009817662197509713
20572,0.011025890441381041
20573,0.014613064798469709
20574,0.04704496359964976
20575,0.015009495399374871
20576,0.01309544434435595
20577,0.015009495399374871
20578,0.01793710078188195
20579,0.010391379500611768
20580,0.032049224544046316
20581,0.049797770430456204
20582,0.027995787809965242
20583,0.02471642502351481
20584,0.0117231532502392
20585,0.05067936661751464
20586,0.015498672959313254
20587,0.011411777628329471
20588,0.014929350029183391
20589,0.036804821866320434
20590,0.033702767446367535
20591,0.04832765327071644
20592,0.014991510768619638
20593,0.04704496359964976
20594,0.023749132997034426
20595,0.011968200240442088
20596,0.014157732004940138
20597,0.012038368960575814
20598,0.007647358609211952
20599,0.01635142279231704
20600,0.03351951450279446
20601,0.01462476862369204
20602,0.010404500444204691
20603,0.01462476862369204
20604,0.010139053682925062
20605,0.05349968986787109
20606,0.04735675540738713
20607,0.010190527734270071
20608,0.01639585194982927
20609,0.04132947329368418
20610,0.01170632847258117
20611,0.053049805982327065
20612,0.008327354078394867
20613,0.014255792276815716
20614,0.015498672959313254
20615,0.016427631046587426
20616,0.013613480892513704
20617,0.014075721353610748
20618,0.015690632833308
20619,0.01170632847258117
20620,0.008839556436030144
20621,0.009222592389305704
20622,0.027995787809965242
20623,0.009757303598258351
20624,0.0148175087058942
20625,0.013412789563390173
20626,0.008685850353147557
20627,0.01200200157383315
20628,0.0117231532502392
20629,0.04622855440187591
20630,0.05659856132077783
20631,0.02471642502351481
20632,0.012310660665730352
20633,0.014157732004940138
20634,0.014157732004940138
20635,0.011411777628329471
20636,0.013342790465060287
20637,0.037703288155315234
20638,0.02356937479367164
20639,0.037703288155315234
20640,0.014075721353610748
20641,0.0117231532502392
20642,0.011119725956269378
20643,0.01170632847258117
20644,0.036693083904291816
20645,0.014255792276815716
20646,0.04831797524094021
20647,0.0627317452446963
20648,0.011211618293292692
20649,0.012737544488967668
20650,0.011303337788213077
20651,0.014613064798469709
20652,0.014991510768619638
20653,0.013342790465060287
20654,0.01510580104035141
20655,0.017978972198274573
20656,0.01462476862369204
20657,0.012389974712522477
20658,0.037703288155315234
20659,0.009507905350487195
20660,0.037491972492650925
20661,0.015947407594645798
20662,0.010861554373017154
20663,0.012104107202033771
20664,0.02294658300945416
20665,0.0126349009508817
20666,0.05264602161054795
20667,0.014929350029183391
20668,0.01987889243357348
20669,0.022065084176286547
20670,0.01170632847258117
20671,0.037703288155315234
20672,0.015009495399374871
20673,0.015313956831765375
20674,0.033702767446367535
20675,0.016903337287187174
20676,0.031555413512709664
20677,0.037889270383985686
20678,0.053882294012931015
20679,0.014075721353610748
20680,0.01170632847258117
20681,0.08245604930807786
20682,0.016903337287187174
20683,0.014075721353610748
20684,0.06610979720895864
20685,0.011500653233374195
20686,0.0117231532502392
20687,0.0915640465531612
20688,0.09228951826870783
20689,0.016571642635769608
20690,0.016492547742703652
20691,0.040142683983401664
20692,0.03561701532814485
20693,0.04595101182155322
20694,0.0505656009740188
20695,0.030080575620778982
20696,0.03500928812099192
20697,0.015369203218293168
20698,0.018553274066811683
20699,0.03997961219390134
20700,0.010127255182084412
20701,0.032590563938103334
20702,0.03380742401788615
20703,0.0320236117099286
20704,0.010477859127977916
20705,0.04831797524094021
20706,0.00851665558687787
20707,0.021528429331288814
20708,0.014508745396223613
20709,0.008536205447195291
20710,0.012037035265816063
20711,0.034499921155090034
20712,0.007332775412870938
20713,0.009965063027495532
20714,0.03193178058198809
20715,0.0302862700268902
20716,0.020770667929235317
20717,0.009210424880243385
20718,0.03717545978250578
20719,0.010823206149656098
20720,0.032049224544046316
20721,0.012422427765650687
20722,0.008375753553099882
20723,0.00987531309392588
20724,0.008311426079608532
20725,0.008644759702659086
20726,0.016699437350583702
20727,0.009574208221021636
20728,0.012310660665730352
20729,0.010547850945217452
20730,0.01462476862369204
20731,0.010056073044483943
20732,0.016891438477359796
20733,0.054230863644416816
20734,0.01170632847258117
20735,0.011742906365276732
20736,0.006926236795228224
20737,0.02294658300945416
20738,0.008075210182879903
20739,0.009960397885396556
20740,0.016571642635769608
20741,0.0117231532502392
20742,0.009757303598258351
20743,0.016903337287187174
20744,0.01170632847258117
20745,0.016571642635769608
20746,0.016903337287187174
20747,0.010650376466472251
20748,0.016891438477359796
20749,0.06987568108973356
20750,0.011500653233374195
20751,0.012462836063969777
20752,0.04832765327071644
20753,0.01113709704073309
20754,0.014014545905400829
20755,0.034499921155090034
20756,0.04420714218839634
20757,0.015369203218293168
20758,0.05293803846680245
20759,0.01680862480941014
20760,0.010823206149656098
20761,0.06706237411581209
20762,0.012319180859350362
20763,0.030829375880420257
20764,0.01462476862369204
20765,0.010547850945217452
20766,0.010547850945217452
20767,0.007723706746057941
20768,0.0436910696986726
20769,0.014075721353610748
20770,0.016891438477359796
20771,0.022065084176286547
20772,0.04611137527942487
20773,0.010404500444204691
20774,0.014157732004940138
20775,0.009757303598258351
20776,0.053882294012931015
20777,0.015947407594645798
20778,0.01170632847258117
20779,0.015944315545919185
20780,0.015648219163213118
20781,0.015405959027654103
20782,0.015707052258063053
20783,0.0399495045512583
20784,0.010391379500611768
20785,0.015009495399374871
20786,0.007345522603688495
20787,0.015519459126399448
20788,0.015009495399374871
20789,0.03351951450279446
20790,0.1661484146871915
20791,0.011968200240442088
20792,0.015009495399374871
20793,0.011603540982850168
20794,0.0586652783778399
20795,0.03958662674064298
20796,0.008327354078394867
20797,0.011968200240442088
20798,0.016903337287187174
20799,0.012901750950089023
20800,0.01462476862369204
20801,0.04940885353495757
20802,0.010380542669660077
20803,0.04701586643272538
20804,0.016427631046587426
20805,0.008644759702659086
20806,0.012416499494989046
20807,0.017745837760909718
20808,0.011411777628329471
20809,0.03181152688974305
20810,0.010391379500611768
20811,0.00711725956942448
20812,0.014255792276815716
20813,0.014699209959634604
20814,0.011970802790172385
20815,0.05429625831067356
20816,0.016081587486112617
20817,0.01793710078188195
20818,0.009460623091691852
20819,0.009507905350487195
20820,0.01674965979215015
20821,0.008327354078394867
20822,0.030829375880420257
20823,0.013726998237631849
20824,0.01645672816969247
20825,0.015885649579368992
20826,0.016492547742703652
20827,0.011412951614028676
20828,0.015519459126399448
20829,0.04422797943620991
20830,0.015009495399374871
20831,0.017118427402514475
20832,0.010155324010617285
20833,0.053882294012931015
20834,0.008327354078394867
20835,0.036093449223189314
20836,0.011025890441381041
20837,0.01468743204353114
20838,0.015258155347778168
20839,0.016891438477359796
20840,0.037703288155315234
20841,0.015369203218293168
20842,0.032283905932189674
20843,0.00883104286155265
20844,0.01230521418971671
20845,0.007647358609211952
20846,0.010139688152543166
20847,0.03997961219390134
20848,0.02874377760114086
20849,0.0436910696986726
20850,0.0472578505828666
20851,0.04831797524094021
20852,0.010380542669660077
20853,0.013342790465060287
20854,0.008595251320942545
20855,0.012416499494989046
20856,0.01732447585217776
20857,0.03849309070294904
20858,0.016571642635769608
20859,0.014260482665709924
20860,0.012003094461235072
20861,0.018224310319243844
20862,0.04563759617863464
20863,0.01225543039683064
20864,0.010404500444204691
20865,0.01732447585217776
20866,0.03181152688974305
20867,0.010139053682925062
20868,0.05429625831067356
20869,0.015009495399374871
20870,0.052381195848020125
20871,0.009278869889188765
20872,0.011603540982850168
20873,0.010959023108038871
20874,0.045416221582522516
20875,0.016699437350583702
20876,0.014157732004940138
20877,0.010404500444204691
20878,0.010247211265383421
20879,0.010433613112903277
20880,0.030068573539659717
20881,0.008595304032879043
20882,0.06610979720895864
20883,0.04523264287634505
20884,0.012462836063969777
20885,0.06610979720895864
20886,0.011574073004404734
20887,0.008595251320942545
20888,0.012416499494989046
20889,0.010380542669660077
20890,0.016891438477359796
20891,0.030973107086191817
20892,0.05659856132077783
20893,0.022065084176286547
20894,0.007647358609211952
20895,0.015313956831765375
20896,0.009757303598258351
20897,0.01839797560773933
20898,0.03181152688974305
20899,0.0436910696986726
20900,0.053049805982327065
20901,0.03704708050431688
20902,0.015694899882552286
20903,0.010547850945217452
20904,0.015313956831765375
20905,0.014075721353610748
20906,0.016903337287187174
20907,0.007332775412870938
20908,0.0117231532502392
20909,0.009757303598258351
20910,0.00711725956942448
20911,0.03181248411768645
20912,0.009960397885396556
20913,0.010504702559254923
20914,0.015648219163213118
20915,0.01225543039683064
20916,0.010861086197915313
20917,0.013793076341942092
20918,0.012416499494989046
20919,0.036093449223189314
20920,0.014014545905400829
20921,0.012737544488967668
20922,0.04806118565928808
20923,0.012791837823434736
20924,0.016903337287187174
20925,0.01462476862369204
20926,0.014075721353610748
20927,0.011045971820794424
20928,0.0117231532502392
20929,0.022065084176286547
20930,0.013726998237631849
20931,0.009507905350487195
20932,0.014038910914366265
20933,0.011500653233374195
20934,0.012301051325152705
20935,0.01105590427240909
20936,0.010547850945217452
20937,0.03489113615505757
20938,0.032049224544046316
20939,0.02023853191681653
20940,0.007511326805280205
20941,0.00711725956942448
20942,0.007647358609211952
20943,0.04831797524094021
20944,0.0436910696986726
20945,0.054230863644416816
20946,0.04563759617863464
20947,0.008509656823543774
20948,0.016903337287187174
20949,0.06987568108973356
20950,0.04523264287634505
20951,0.015648219163213118
20952,0.016014856597257984
20953,0.010247211265383421
20954,0.013594401090018086
20955,0.011067514477189072
20956,0.03036992078563057
20957,0.015648219163213118
20958,0.02159527984322967
20959,0.00883104286155265
20960,0.013932469569445424
20961,0.02460583073760373
20962,0.01468743204353114
20963,0.01468743204353114
20964,0.0126349009508817
20965,0.010003221640067762
20966,0.015180481713884541
20967,0.018224310319243844
20968,0.012458019736531696
20969,0.011411777628329471
20970,0.011411777628329471
20971,0.007332775412870938
20972,0.008332171770556002
20973,0.012301051325152705
20974,0.026196981114175632
20975,0.036693083904291816
20976,0.020770667929235317
20977,0.010823206149656098
20978,0.008311426079608532
20979,0.01906612331993075
20980,0.016692260456124708
20981,0.011738458142599823
20982,0.007723706746057941
20983,0.01407093363300748
20984,0.04701586643272538
20985,0.012104107202033771
20986,0.01207587877080628
20987,0.010247211265383421
20988,0.010247211265383421
20989,0.010247211265383421
20990,0.00711725956942448
20991,0.011970802790172385
20992,0.00711725956942448
20993,0.012458019736531696
20994,0.05005991713198795
20995,0.016903337287187174
20996,0.9858322693758359
20997,0.036093449223189314
20998,0.03704708050431688
20999,0.04420714218839634
21000,0.013676848948845948
21001,0.028669597984952763
21002,0.015369203218293168
21003,0.034499921155090034
21004,0.01113709704073309
21005,0.030782037428270063
21006,0.034499921155090034
21007,0.039619204059452434
21008,0.009507905350487195
21009,0.007647358609211952
21010,0.0151038806124944
21011,0.007332775412870938
21012,0.007332775412870938
21013,0.050174169287251484
21014,0.011067514477189072
21015,0.05424816744532579
21016,0.014075721353610748
21017,0.01170632847258117
21018,0.0529467919740641
21019,0.014401720876186196
21020,0.009725034523509942
21021,0.015519459126399448
21022,0.01036187590744973
21023,0.015009495399374871
21024,0.012496358499642478
21025,0.03181152688974305
21026,0.010003221640067762
21027,0.012093421336754876
21028,0.016891438477359796
21029,0.03181152688974305
21030,0.03726028534494278
21031,0.011303337788213077
21032,0.012361408943553006
21033,0.016699437350583702
21034,0.984494213136706
21035,0.012023923487080344
21036,0.042566587299003034
21037,0.013649727878558787
21038,0.01510580104035141
21039,0.010380542669660077
21040,0.008595251320942545
21041,0.013342790465060287
21042,0.03364789465635246
21043,0.010731780634077726
21044,0.9780756836335142
21045,0.03703345141507162
21046,0.011617964043315249
21047,0.013807078392600695
21048,0.018224310319243844
21049,0.023749132997034426
21050,0.014157732004940138
21051,0.05250761776414894
21052,0.015498672959313254
21053,0.015009495399374871
21054,0.015505635600382841
21055,0.010139688152543166
21056,0.012104107202033771
21057,0.011603540982850168
21058,0.0111708180781604
21059,0.036210155207665004
21060,0.04422797943620991
21061,0.05264602161054795
21062,0.030829375880420257
21063,0.06836551630833453
21064,0.030829375880420257
21065,0.051793539473292086
21066,0.0276292827433784
21067,0.04965941101367655
21068,0.012348368606783372
21069,0.0117231532502392
21070,0.0117231532502392
21071,0.016699437350583702
21072,0.009965063027495532
21073,0.016891438477359796
21074,0.011968200240442088
21075,0.054230863644416816
21076,0.03704708050431688
21077,0.012737544488967668
21078,0.008839556436030144
21079,0.010470971227537785
21080,0.012733600441298235
21081,0.03717783530534774
21082,0.012733600441298235
21083,0.011707444386585976
21084,0.015369203218293168
21085,0.0213080763243112
21086,0.03704708050431688
21087,0.04355343503518132
21088,0.023331933459226017
21089,0.011025890441381041
21090,0.011412951614028676
21091,0.010056073044483943
21092,0.014639113864594615
21093,0.013342790465060287
21094,0.014991510768619638
21095,0.033710423371811
21096,0.012416499494989046
21097,0.00987531309392588
21098,0.011970802790172385
21099,0.03704708050431688
21100,0.03704708050431688
21101,0.016891438477359796
21102,0.022029050068057828
21103,0.026658746270225697
21104,0.033710423371811
21105,0.0213080763243112
21106,0.06070884302449904
21107,0.010127255182084412
21108,0.023749132997034426
21109,0.012003094461235072
21110,0.032283905932189674
21111,0.03550131935526802
21112,0.010391379500611768
21113,0.009446469831844056
21114,0.027995787809965242
21115,0.016014856597257984
21116,0.016168177679576703
21117,0.016692260456124708
21118,0.011880283376519798
21119,0.00909224482444292
21120,0.014157732004940138
21121,0.9597604769190372
21122,0.03181152688974305
21123,0.016891438477359796
21124,0.053882294012931015
21125,0.0529467919740641
21126,0.016903337287187174
21127,0.00880529249264593
21128,0.009222592389305704
21129,0.010149320726877869
21130,0.013342790465060287
21131,0.03181152688974305
21132,0.06467066386268064
21133,0.013342790465060287
21134,0.016903337287187174
21135,0.011119725956269378
21136,0.01170632847258117
21137,0.009757303598258351
21138,0.011119725956269378
21139,0.013594401090018086
21140,0.020770667929235317
21141,0.009757303598258351
21142,0.010823206149656098
21143,0.010823206149656098
21144,0.03500928812099192
21145,0.010391379500611768
21146,0.00987531309392588
21147,0.013613480892513704
21148,0.010127255182084412
21149,0.025225996054306758
21150,0.021127582030145663
21151,0.01696439666824384
21152,0.0519250918869405
21153,0.014991510768619638
21154,0.012976599803287591
21155,0.036093449223189314
21156,0.04115360064786084
21157,0.010505783402588023
21158,0.024098642309605317
21159,0.01170632847258117
21160,0.016903337287187174
21161,0.012389974712522477
21162,0.05123632329955867
21163,0.04799195652010477
21164,0.053049805982327065
21165,0.014929350029183391
21166,0.03703345141507162
21167,0.013092482843676295
21168,0.0436910696986726
21169,0.007332775412870938
21170,0.015498672959313254
21171,0.011970802790172385
21172,0.015178425354227587
21173,0.04174386727122232
21174,0.010861086197915313
21175,0.009460623091691852
21176,0.013613480892513704
21177,0.035124148222590065
21178,0.0539454615255676
21179,0.011621132997470177
21180,0.012769306080620092
21181,0.05533317220392794
21182,0.01468743204353114
21183,0.020111083127009526
21184,0.03878398322277145
21185,0.009050814710081258
21186,0.01309544434435595
21187,0.016699437350583702
21188,0.035124148222590065
21189,0.03561701532814485
21190,0.010391379500611768
21191,0.012301051325152705
21192,0.010547850945217452
21193,0.010139053682925062
21194,0.011025890441381041
21195,0.011119725956269378
